country,year,population,eci_trade,outlook_eci_trade,fitness_trade,outlook_fitness_trade,exports,eci_publications,outlook_eci_publications,fitness_publications,outlook_fitness_publications,documents,citations,eci_patents,outlook_eci_patents,fitness_patents,outlook_fitness_patents,patents,eci_services,outlook_eci_services,fitness_services,outlook_fitness_services,service_exports,eci_similarity_trade,eci_similarity_publications,eci_similarity_patents,gdp_start,gdp_end,growth,hum_cap,eci_similarity_services,entropy_trade,entropy_publications,entropy_patents,entropy_services,hhi_trade,hhi_publications,hhi_patents,hhi_services,nat_res,eci_similarity_wo_trade,eci_similarity_wo_publications,eci_similarity_wo_patents,fitness_similarity_trade,fitness_similarity_publications,fitness_similarity_patents,fitness_similarity_wo_trade,fitness_similarity_wo_publications,fitness_similarity_wo_patents,eci_innovation,eci_similarity_innovation,eci_similarity_wo_innovation
IRN,1999,64800875,0.518889815671892,-11.9841104979632,0.694184778638282,75.0303783667995,0.328203760781172,0.43946262567096,-7.61874509105308,0.677548686034772,26.2542539082495,0.486347127439638,36003.25,0.153094605453534,-1.25098704338455,0.0302151036466625,14.7834101079942,0.102084071462013,NaN,NaN,NaN,NaN,NaN,0.541775383761384,0.485417931837761,0.241369962864468,9634.89982481682,13199.0186871419,3.14750580142513,6.774,NaN,0.374160722701798,0.983789663118414,0.536411342684586,0.536411342684586,0.583740717163677,0.0113886352791825,0.445307378946836,0.445307378946836,6.54702850328692,0.549985000035775,0.485910041327696,0.185873617160412,0.629808860858723,0.6955128162534,0.156208424650592,0.626780562622293,0.692802053425753,0.0974121713587755,0.319303784984967,0.27688844405217,0.288139511572787
ISR,1999,6125000,0.801602490345367,-3.90673667002066,0.872541228486641,194.391486582242,0.733213957060589,0.854292581260673,-3.7867681345253,0.866263421207575,82.3431042093571,0.978286962420398,886706,0.858602147595106,9.04869234383056,0.993747531290068,131.733887175905,0.918333451324996,0.703781712676289,-0.273492367273417,0.870607899046298,4.61570799166246,0.849183178628431,0.88170557909384,0.806793464473968,0.874336244625429,28240.9870658431,32633.4170127539,1.44562460325851,10.384,0.924847843430917,0.899645586234154,0.997727906752759,0.908762957543976,0.908762957543976,0.0787613890862902,0.00159109601066793,0.0868419163016764,0.0868419163016764,8.05202398087232,0.899852867066069,0.815640356408269,0.884665641448892,0.978175388844987,0.878244058760952,0.97617651340124,0.981280688152451,0.877243460380586,0.969723349728534,0.564301964687053,0.545739948653614,0.567915511205596
ITA,1999,56916317,0.830443020315149,-32.6686974858147,0.964649911052115,305.984822774757,0.741104538959887,0.674091298769311,-5.32709726185709,0.78917542825516,52.5603319265215,0.881731282830908,2287640,0.97475567757046,-22.5583098083817,0.998587191972584,162.529340415655,0.719761918697942,0.436754750926651,0.984240274659901,0.639357187181114,4.87539432571037,0.879690058137828,0.834284567225761,0.656236735612086,0.957314361743155,41501.788369041,42074.9212455091,0.137153487725592,9.048,0.351033995590346,1,0.99541925999908,0.925003629913472,0.925003629913472,0,0.00323528637042038,0.0721087288307956,0.0721087288307956,7.54924435506091,0.829048573618276,0.685302922059038,0.949430831274921,0.964942535653879,0.789566436387247,0.979979617080911,1.00449655203458,0.806233768752162,0.973524488590731,0.588939808667789,0.56336097226927,0.63514882976731
JPN,1999,126631000,1,-18.6196072609925,0.935663693766791,202.066244937105,0.704623367789929,0.59062520013018,-3.91454364025622,0.767708273217263,42.1845541163101,0.892508657413751,4251896.5,0.850942779009823,12.2517412642131,0.99565102276941,120.22334117648,0.805152625280811,0.34682564444446,1.56973485809651,0.677694243265406,4.54521790073232,0.939873052427615,0.883678456991883,0.550600633752538,0.859460653942954,35405.0801304671,36577.8634039981,0.325879160454804,12.218,0.206065272637976,0.97229233546186,0.989995508988396,0.942610703896919,0.942610703896919,0.0202772156485492,0.00707059995624951,0.0543760989688137,0.0543760989688137,6.30750892032981,0.957095081492787,0.561709550402368,0.912057120888942,0.963836948453758,0.732706152578843,0.975765921797691,1.0057299027095,0.744529496177568,0.972568237383022,0.903889067689464,0.757216143710059,0.749739618278518
KAZ,1999,14928374,0.658000998361478,-4.82819798647107,0.782451114955499,110.200835528023,0.365998526578713,0.280783497284786,-3.34095956804361,0.320682984007762,2.14987217376892,0.300646026263958,4961.75,0.555463478656429,-1.67616368674079,0.959467677393154,20.8813235985375,0.299572076118966,0.424709350142448,0.400157601787854,0.410443343284011,4.91763820533598,0.432377355733818,0.728527033884007,0.297371178814899,0.462813275200903,9330.56478866572,19614.7353205278,7.42985538124644,9.89,0.365768126100944,0.895985536990221,0.754977004199373,0.598828265475283,0.598828265475283,0.0795776840267966,0.187957904796469,0.384696422992962,0.384696422992962,7.56911240613757,0.723541503763021,0.371732699534202,0.466221549159567,0.833069631667999,0.38361804158573,0.927350676956933,0.853494174603888,0.488815811628397,0.917780690608084,0.476338610667936,0.699273370369927,0.571936346779454
KOR,1999,46616677,0.722363543488993,-6.03275089023814,0.870629502007575,204.61336632117,0.691395406976487,0.603846808769374,-5.07121034124564,0.741899971997663,38.5678289880272,0.80111397664407,616186,0.861720903115854,7.48031442748749,0.992231722402769,134.642895294178,0.62137636039043,0.293811521717938,1.15256471945572,0.53023475004753,4.76967082346361,0.75037384686402,0.742403320385306,0.616687889054352,0.855202166441458,21232.6097622601,32363.9686586535,4.21507529344848,10.474,0.177207453442245,0.969002324684352,0.986931008355667,0.917510880847299,0.917510880847299,0.0226234385838665,0.00919294681275477,0.0786767120512795,0.0786767120512795,7.01815761865094,0.592520552475609,0.599107925763778,0.918517122088877,0.924524109086201,0.758131792998492,0.975845430332275,0.895050981653045,0.751186940540503,0.97141022255766,0.443193552055672,0.231552843409335,0.240961747001203
LKA,1999,18663293,0.43200569855027,-11.8953477162829,0.784846271900602,124.360758494197,0.321380666003691,0.327306479769435,-6.28632974819651,0.50519665778766,11.0390367649218,0.423454332297472,12686.75,0,-1.71468658139062,0,7.94458120602198,0.23076040076829,NaN,NaN,NaN,NaN,NaN,0.491950915830088,0.331335105969153,0.222057149433925,5647.55832843263,8507.59291625497,4.09735751527539,8.828,NaN,0.964917175781697,0.920105105391141,0.0123947480541839,0.0123947480541839,0.0252737948463075,0.0594881772043089,0.979619396701278,0.979619396701278,4.78798237569514,0.49870394127607,0.32782153251868,0.222963498020383,0.762028771157956,0.498906907237004,0.146133171990292,0.761328433996757,0.494356128268104,0.0866937597022063,0.162710453933019,0.196182148077599,0.204153801072784
LTU,1999,3524238,0.653167370419324,-6.99139713182645,0.836602193007963,203.054457676655,0.54680774070623,0.38932748187863,-9.77242423133522,0.589690305547308,14.3196421424961,0.712028617803368,22602.5,0.542942982377189,-1.28592212991352,0.955539917602267,19.111146987082,0.409205701115366,0.210690931874102,0.897479939174905,0.296917471730788,4.68086977351946,0.531337350881769,0.703885773191778,0.419505264112151,0.303002081293936,13259.6169504528,23065.0619581523,5.53595906504701,11.584,0.249366772212163,0.977777625472135,0.959505882824735,0.575634306278329,0.575634306278329,0.0161677217598302,0.0288919245394022,0.406918933565163,0.406918933565163,7.42456016736851,0.696067173939138,0.448984098111868,0.329469794023073,0.828200230606987,0.583969817518994,0.270150576634439,0.833167750457477,0.63017882465187,0.21862787990477,0.468412066026194,0.56336097226927,0.586252546380205
LVA,1999,2390482,0.684629726983867,-8.32476398272571,0.818787022308839,185.674540677674,0.539789748231275,0.374220041453412,-9.33597640973438,0.548153084512667,11.0740093493191,0.712757260901489,15362.75,0.451036235613093,-1.71123285702187,0.936211641865633,25.2393751383412,0.535365756238435,0.283379155600826,0.608135244920878,0.306832658309147,4.88990955418144,0.558752394125946,0.693676793395867,0.424270124456755,0.433208033114472,12176.4649754301,21710.7671407337,5.78303330835633,11.502,0.243041129655938,0.959575115549304,0.936686584810154,0.670976078810676,0.670976078810676,0.0295909167717085,0.045719769456011,0.316350748889089,0.316350748889089,7.36082869460505,0.684668060454283,0.448984098111868,0.39728168985139,0.835080114207401,0.595321617690565,0.943994589168249,0.840391810067334,0.63017882465187,0.935487075616136,0.47394555506057,0.638138644937735,0.650706511765998
MAR,1999,28455504,0.47141330851916,-12.3483731124997,0.793259648230159,132.685246440058,0.341890473184024,0.418235223206173,-7.55882971843469,0.668889227321408,25.5287840001167,0.551806467731503,37828.75,0.155612844073685,-1.88254312758494,0.0258001943445216,10.8913977978471,0.136246059386019,0.360823219803616,0.844479432895405,0.430167695228007,5.23185085417838,0.391827620413354,0.497405836372845,0.457661236578079,0.241369962864468,4341.82986086108,6129.11381821146,3.44754288589497,3.376,0.118244891464212,0.96160614834142,0.981280572840032,0.392219633750903,0.392219633750903,0.0276033436122343,0.0132177375416502,0.591478767130896,0.591478767130896,5.22632667239521,0.504318333411042,0.457431756753585,0.228305254261746,0.758793250354876,0.6839749464662,0.160867951340007,0.758035946232569,0.681156201804485,0.102369141359012,0.194365518942279,0.142080066468982,0.147853338902392
MEX,1999,97484823,0.70732092821521,-5.48596439729217,0.857729508327469,209.437510823751,0.556394529959244,0.510963840156712,-0.990627613591162,0.742257427145564,41.7553673760505,0.62402419655741,249058,0.747727526238432,6.96160147420531,0.983077109887775,93.9707147088878,0.340596725960035,0.308658469560452,0.359041346864712,0.280026062705923,3.61127689480924,0.605370828533549,0.595501705841704,0.531197402643271,0.810578531431452,17165.8921814884,17168.9773337976,0.00179709569955849,7.46,0.153855439113604,0.972550086681689,0.994437751274446,0.922101585022881,0.922101585022881,0.0198515090431155,0.00390250647922573,0.0739454073916433,0.0739454073916433,6.40833573431344,0.661038862924359,0.532879638574572,0.805415199351874,0.826906303670055,0.733619680844561,0.96861030402432,0.859511160624255,0.731265556565018,0.961674147438931,0.452489343802966,0.203093100775423,0.239657148187405
MYS,1999,22661293,0.61901641022233,-7.70066530957793,0.824248883605848,144.295221331504,0.722000618433954,0.478747654588427,-3.0399755906478,0.697689597566936,35.0692992412175,0.605096606092663,49207,0.689972755743802,-0.266543168317515,0.972823421724552,46.3493993246256,0.350999000816052,0.378099522629824,0.83177806912193,0.539653068787885,4.76521403488045,0.594647918150958,0.59369791086956,0.502483642924232,0.739588299386967,14965.6176979121,19442.9853496958,2.61730937988516,9.342,0.304036238377943,0.951435907218308,0.969228426750146,0.854762656241166,0.854762656241166,0.0355591703982804,0.0226838026683928,0.137423259638728,0.137423259638728,7.59557672480274,0.536100005516464,0.472790216186835,0.742605605088445,0.814659242834471,0.694118728553831,0.963692249182783,0.828108214905624,0.676188426540071,0.956442146007454,0.368096737919034,0.222967837976322,0.186224046905116
NLD,1999,15812088,0.798527861534657,-11.5208863768847,0.949701192924644,282.273623144419,0.881290910814388,0.814626432857022,-0.780081194609907,0.884453869843709,88.6242507804455,0.958629695579343,2168059.5,0.918469504782588,-1.2654175426279,0.996457529057786,140.717345360309,0.912289583404314,0.822092359101948,-1.35260857887607,0.850086007366525,4.65177593239207,0.929741005555928,0.868416956057756,0.91063506729766,0.963041714543784,45839.1314634489,51607.6057272318,1.18530934345552,10.76,0.943660863176945,0.993813047592817,0.997875979686012,0.979145805018225,0.979145805018225,0.00446690981384472,0.00152301175904493,0.0196045179500542,0.0196045179500542,8.98664864533864,0.859899460651286,0.832958777683952,0.934451086309496,0.992327443257664,0.931809101777628,0.978731967680479,0.993173390903322,0.895655290496913,0.971369311122349,0.578580266982284,0.7265792615264,0.756103037278389
NOR,1999,4461913,0.785675764724294,-1.21854951024882,0.809628973273489,140.054596191649,0.87107392537908,0.765628317193318,0.846070600824449,0.827029446501979,73.0382684540966,0.948994649404727,463246.5,0.959422161768789,-11.7322509268696,0.994862536973739,155.438898402482,0.89647449557585,0.666748784376286,-0.485390371853984,0.813823711354578,4.75223770217015,0.944442709066723,0.8256813113892,0.73438197805332,0.937974578022384,55713.7732048443,61689.5777152826,1.01887606789279,11.678,0.733089451212596,0.815608228674764,0.990708804186978,0.955950535578102,0.955950535578102,0.150008062653493,0.00680268915491055,0.0419129452864052,0.0419129452864052,9.82354236092216,0.715496397460208,0.820876504817821,0.942279929519168,0.845591318533069,0.814632453772708,0.978991408204207,0.838681740658699,0.8577819160719,0.97271793480599,0.659196468072096,0.765178420419581,0.745527691759488
NZL,1999,3835100,0.698582249494456,-6.77243324925732,0.835849854158038,171.624365605418,0.72013504934534,0.83891138907514,0.444833341743147,0.854080849615991,82.3262156020939,0.947302604390234,389146.5,0.963271153429073,-16.9269503751854,0.995735052631192,164.953009034337,0.831518966661993,0.738643335735758,-0.546027945061887,0.769169156402432,4.16116473847134,0.849125304197195,0.659247514046298,0.86521221921079,0.949690424743666,32098.1462840981,37505.0482758471,1.55677264295527,12.106,0.577791299947427,0.975972455339236,0.996241521481386,0.990040091629464,0.990040091629464,0.0172270363751292,0.00266598523499915,0.00955079738729338,0.00955079738729338,8.34912281133366,0.721235957771488,0.874478262785589,0.942142438712792,0.810118166092019,0.902416102014616,0.978658031183898,0.82694155266846,0.910287779620898,0.971696454656822,0.52549410778479,0.641732642509235,0.62862366076206
PHL,1999,76325927,0.50527621529675,-10.8461743801004,0.800971210964758,130.943644049084,0.407345627343386,0.42076956296032,-5.79854553874737,0.604690169606246,20.8208572580245,0.373220315245022,39099.5,0.523407093375349,-1.717274632381,0.963024149131299,21.6599111723026,0.185898073466771,0.256829279602157,1.85466938095917,0.598607276915467,4.81731964822097,0.35351600572952,0.468175925435891,0.445305680799815,0.597351919075545,4359.88854859807,5606.59067694101,2.51496317539972,8.158,0.187690875835104,0.870409862219949,0.946507139104154,0.109120364466232,0.109120364466232,0.100690974889419,0.0386287673475388,0.920925738736876,0.920925738736876,4.77438073759422,0.490925810227737,0.446659602799126,0.558923951920973,0.754852007352482,0.623553105470763,0.948297259673695,0.748864941608385,0.598850340600923,0.940064409332209,0.125275594228217,0.106219688177485,0.110535812267801
POL,1999,38660271,0.737152437035727,-5.43923656254974,0.912542638044712,293.284238636182,0.486114819185533,0.536048720227706,-6.9290510856716,0.732426255010206,35.1524299310416,0.803069556692447,380268.5,0.788259095297323,6.0749515444253,0.986782465820185,98.9258025681212,0.422682770479923,0.10374945455857,0.0333417526770767,0,3.19632434021606,0.608288859198902,0.76295200036214,0.515297912255966,0.822745909853723,15386.9424582111,23064.9531814968,4.0479502972555,11.018,0.2378418550627,0.995636517191912,0.990915226120559,0.929663531696478,0.929663531696478,0.00310027787984687,0.00639935692397825,0.0666927271410531,0.0666927271410531,6.71421299474777,0.700139678420444,0.516566809990446,0.813950419330979,0.91675199137698,0.720526142807428,0.969540671985695,0.866796363148112,0.718049477341535,0.962663905923241,0.527170541557771,0.655000108111207,0.602074534710614
PRT,1999,10217828,0.642400481296124,-2.32395955663319,0.861880206333981,216.39107626729,0.661156552188058,0.55076057348677,-3.86303603581833,0.753054349505793,41.8867275039829,0.807348737732842,195683.75,0.699857280237141,0.606565440604089,0.976776790475444,55.1717320580272,0.439238556505935,0.112423915473974,0.80602175699006,0.160725792594178,4.27382701821565,0.790607143251575,0.588065621375578,0.51332850176968,0.747350490099927,29472.7098799307,31269.4104613004,0.591755717485395,6.24,0.0398596682071068,0.978431945680164,0.995067974476757,0.886656896718782,0.886656896718782,0.015621798832947,0.00342701894009558,0.107148811209494,0.107148811209494,7.18180220911315,0.597628507205135,0.514546200845626,0.758782801802656,0.84710519127808,0.712513529139418,0.962859204321578,0.847902772199046,0.709961874378663,0.955555923294057,0.359459174870234,0.13963884169833,0.129191671232876
ROU,1999,22472040,0.656331651953959,-4.65888312257891,0.850962366563809,214.694898444715,0.40613826127192,0.461582637567873,-9.10685937958783,0.659921663780107,20.4099778849042,0.690844113897471,60175.5,0.6835751712768,-1.14804426658502,0.972955827013456,52.6681660347202,0.35918092158948,0.221341729504348,2.2588356553488,0.5015699617309,5.08974366096444,0.419317365687126,0.73282137324396,0.482607043320242,0.6741684867013,11803.3757558363,21002.2761402342,5.76245247918779,9.75,0.187690875835104,0.983186895966286,0.969663024804486,0.822410813930643,0.822410813930643,0.0119926347931711,0.0215388851635104,0.1709134929964,0.1709134929964,6.04150127371613,0.753219246195109,0.514896233492243,0.712053959994323,0.890835964691849,0.669045197020204,0.962079980178294,0.881197890177093,0.690498942915549,0.956990693547215,0.460550682258847,0.661967673850978,0.715543407926961
RUS,1999,147214776,0.750310801505321,-0.479567503650255,0.834388328979819,145.786343053619,0.448215967322759,0.518239818045545,-5.93710773499484,0.721910291116926,29.6378866293629,0.76206364502194,624147.5,0.910979050816119,3.52348472948457,0.997163761479844,153.808800338039,0.517504729569769,0.418475817047916,0.31084617197968,0.368446111481892,5.10459117999568,0.494298822527854,0.703138624306687,0.494552583800372,0.95073783864926,13189.7937595989,22939.69405447,5.53425444352524,9.202,0.249366772212163,0.904423499222988,0.982376664342299,1,1,0.071960954168503,0.0124456432543424,0,0,7.14918541106567,0.740806692733196,0.487396002692521,0.942315756292919,0.821732627122833,0.684442474241287,0.979728835653517,0.866247445376321,0.692601227195015,0.973502436320251,0.625131011662436,0.626455466851424,0.505570422945844
SAU,1999,20194531,0.667786565148013,-2.69282093291957,0.616432506630385,44.3786716513493,0.660851680693754,0.613602194774222,-3.27510528816587,0.762362745840795,49.2088818294249,0.671467200737786,68783,0.408452261651806,-2.19609127562625,0.0425903789293281,17.1666886376077,0.218150602822431,0.488384229131935,0.0263626480300281,0.32461349863423,4.67301741853281,0.661372550435291,0.570066211537202,0.551753411398759,0.449232388875152,40643.8371215867,43169.5422903299,0.602879908420204,7.534,0.142924322111662,0.440789122843975,0.97418982922473,0.624760096792519,0.624760096792519,0.510047887637744,0.0189907151649108,0.357702977947634,0.357702977947634,8.85190384395679,0.613050564982254,0.614241342728592,0.480177504344998,0.480755018919222,0.744349287353126,0.924712984287166,0.577046860391619,0.771156729526629,0.943169367159977,0.480876723827585,0.404328561309495,0.506895631257525
SGP,1999,3958723,0.741242830516619,1.10458729320517,0.834967977262276,143.992074526838,1,0.746989479482105,-1.73523143546115,0.794607965853927,56.0792715120211,0.922010253849774,238133.5,0.788374370609267,6.26232787157397,0.985899972139404,102.145421202311,0.737855162249079,0.709850455779164,-0.338909549331984,0.545830272400134,4.02887839043274,0.935529457309382,0.754586528555333,0.662782015333367,0.843134059126231,52354.5815761635,69585.8448836232,2.84521716891015,10.58,0.575610966289857,0.903237264607083,0.985285607057284,0.931079363391841,0.931079363391841,0.0731070529940309,0.0104378866693885,0.0649516174318026,0.0649516174318026,9.27655329230945,0.754376464485952,0.667885049366608,0.846835644568944,0.905165805941412,0.782105443602651,0.972397039425259,0.906769552274028,0.780205092999303,0.965702611064632,0.45783151260607,0.558530223527135,0.588396747511476
SVK,1999,5396020,0.784246242147592,-10.2904464705346,0.878355178712287,252.676374516078,0.624901724126755,0.437107006270558,-7.31355648179355,0.678425542920843,27.3675933621024,0.841372344968606,81874.5,0.758425718637189,-0.573045858713883,0.976180198705744,65.3720969929754,0.545022218406391,0.231867708430252,0.113677027149894,0.0744473259818171,4.03245661996417,0.61943041219065,0.691315344787059,0.485832618207365,0.813112270499548,15464.9446661089,24039.6626660015,4.41129249249475,11.31,0.0949813113733893,0.982358401392943,0.983708516069591,0.9313798720232,0.9313798720232,0.0128125017223449,0.0115070861085385,0.0643555212277604,0.0643555212277604,7.6274964900957,0.736590725583866,0.450198845995621,0.794181486548215,0.880496186458038,0.704396736119541,0.967467717744956,0.871664733413844,0.670539953744342,0.960458623569874,0.601222245552718,0.650977592444166,0.763725913935988
SVN,1999,1983045,0.835048057603308,-17.656308653154,0.893404109005082,270.050834044717,0.752760131254647,0.529704237072464,-7.3224872376687,0.712231022112534,34.3475687067188,0.885168156569248,66770.25,0.786449423628064,0.44507082317822,0.981830619439053,82.198662382193,0.709865936086501,0.355964667096037,0.573253652130539,0.40776242914894,4.77151026144454,0.758613764338173,0.823022985617303,0.522841316401742,0.79080146186692,25421.2948966234,33052.2275423946,2.62501758655576,10.954,0.208284639125987,0.98639800665654,0.989940154146781,0.94017425696887,0.94017425696887,0.00985960472085461,0.00702438407404267,0.0562522925745417,0.0562522925745417,7.86082591218881,0.80241289577275,0.524306319608256,0.793302107992593,0.94425814095225,0.723416018582715,0.96743768944524,0.930377069464568,0.720966399191374,0.960426678398021,0.645943471195266,0.770314307951329,0.749070387727702
SWE,1999,8857874,0.946263730507263,-18.6302972393717,0.898245597439116,235.088213863143,0.854456328129621,0.752378040104943,0.318052807783283,0.837304174629424,71.4457671256658,0.989104163502016,1534432.25,1,-33.8504954650978,0.999989150340419,150.620100985962,1,0.810460568264064,-1.3142708500389,0.896513789885238,4.35723309878417,0.927434576180699,0.888997350782914,0.71626827807575,0.949265593138966,38839.4262714954,45492.768174936,1.58117500388877,10.958,0.871291809154855,0.988495336895936,0.993413711174037,0.982882905329441,0.982882905329441,0.0081980869185125,0.00475067673639895,0.0161817229278673,0.0161817229278673,8.49083970895044,0.863245841476033,0.726895595743793,0.953610806941729,0.906677144859394,0.819779257306514,0.980042736195819,0.913051831056923,0.832934438434338,0.973015740125894,0.863004983879318,0.858524824228944,0.863885038332565
THA,1999,62298569,0.581469814263843,6.4693953313649,0.887656169339146,208.028211760554,0.528601310171644,0.528890951104521,-3.75873769615977,0.706272427664464,38.0197464951131,0.531061061352949,79554.75,0.520033554866172,1.01381301544807,0.96927889797547,38.0641259763797,0.234823553352466,0.0819830510850842,0.471046015644273,0.0512178107145151,3.7894219999377,0.475111727022136,0.59924769868218,0.481245453974409,0.433208033114472,9489.81832376885,13458.5267079765,3.49393392692787,8.732,0.14595713110134,0.981904136093601,0.95988608048042,0.672941664111879,0.672941664111879,0.0130128943442827,0.0297757339167773,0.316963423231178,0.316963423231178,6.37692187527257,0.680373307315295,0.474497357876985,0.514417085820538,0.930799287639893,0.67056199088235,0.952889118292957,0.93517124919768,0.655410194173222,0.948063655152731,0.378405828316425,0.524287408013895,0.536134563165919
TUR,1999,62287391,0.605963180508615,5.14284634000263,0.870168916797498,235.188431545212,0.411685581659412,0.631418875702723,-4.67849853757247,0.779131633443696,50.6779871876831,0.685175409320859,212675.75,0.711458866738977,2.33424870281392,0.978109697162217,67.1693596978126,0.308421322503434,0,0.679469851514068,0.0292393765242495,3.59993791222309,0.585607290117732,0.639175564575958,0.664243448458439,0.791245339660296,14653.6974373319,18731.5193829907,2.45514945033536,7.096,0,0.994268509367049,0.990223449543336,0.904000922458035,0.904000922458035,0.00405848031998792,0.00705754801964363,0.090553726561067,0.090553726561067,6.12236335948945,0.649405144528278,0.669384475290064,0.741163266051334,0.874247085544361,0.776079107766945,0.966637708850938,0.869182373362905,0.774122357255447,0.956098371750629,0.39735149393837,0.455254593754623,0.601084712018847
UKR,1999,49674000,0.740405332482136,-6.14047585072534,0.845827070624099,189.034316095796,0.354777726494827,0.448925877455389,-8.717189585112,0.658890398845115,19.8238455290635,0.697646275203144,88858,0.776925730074293,3.18967366512136,0.982963751737632,88.3554722622113,0.369182825331053,NaN,NaN,NaN,NaN,NaN,0.70581110083296,0.486598963371137,0.810578531431452,6750.8408547061,11298.3909564957,5.1499325415527,9.45,NaN,0.982471253016298,0.967682057410788,0.966986284504004,0.966986284504004,0.0125761684881767,0.0230816488000116,0.0307924752316921,0.0307924752316921,6.2676074485608,0.694406778921108,0.469986410513222,0.815156287697634,0.841574631950331,0.669351276175321,0.967957981290344,0.84989089509904,0.671586146808574,0.961813406398078,0.580526517267172,0.597422007813206,0.578819529005014
USA,1999,279040000,0.887683544726054,-39.2199762359191,0.979228129392218,270.02531824665,0.661105604499021,1,-36.4414840011826,1,22.2340758019434,0.942469114379986,20178628.5,0.816789033939151,13.8493264956853,0.997832208105113,91.4544618720452,0.903808724183624,1,-2.19035604916233,1,3.0440961966559,0.946725503218981,0.916985771996037,0.91063506729766,0.887573643179067,48676.6590175622,53399.3656316179,0.925992320947016,11.848,0.934194644153042,0.99106776848709,0.998312174387513,0.926459554766155,0.926459554766155,0.00638523747075057,0.00118212412453014,0.0699767012812973,0.0699767012812973,6.70159700752362,0.93616445694127,0.891433495271923,0.880085348080895,1.01158741256607,0.931809101777628,0.976783571053184,1.01528098855963,0.91416561520682,0.970082180115813,0.67979687516011,0.737861483707826,0.76784370056226
UZB,1999,24311650,0.515350137575197,-13.1325736932902,0.708097889715747,77.0692842173818,0.181969815952599,0.339280660698275,-4.83310760909076,0.444444894523883,5.09776433366841,0.405140075639873,4640.25,0.718526190639859,-1.89285701662398,0.941461216344344,14.9512567336375,0.180296690318105,NaN,NaN,NaN,NaN,NaN,0.544943597227205,0.34493836242693,0.621011629918384,2897.8200357004,4735.9952203511,4.91233145876816,11.3218181818182,NaN,0.622670365188156,0.841173494553016,0.23937716918077,0.23937716918077,0.330019025394475,0.119135258078014,0.75789661327618,0.75789661327618,4.35585492518722,0.515663072634641,0.341778432103261,0.577520630749407,0.650770995710978,0.460886250102666,0.944814453789265,0.631147875477741,0.455979639393112,0.936359276721854,0.40104290207709,0.346902248719503,0.237826659019315
ZAF,1999,44338551,0.69445304246705,-0.669927774778593,0.878006968059022,197.845231337285,0.479808835618932,0.700672188520353,2.64527237230626,0.78556150567155,60.4386068909974,0.686040928247626,230118.75,0.87435677452609,6.54590066814544,0.992003153001967,145.925219894065,0.529753030132249,0.583743671949493,0.19833971083185,0.794138302890914,4.87451789932517,0.551748065930266,0.728527033884007,0.705568711327865,0.94806896029076,10739.3725748144,13410.7153191412,2.22137370191788,8.452,0.772872671103071,0.962924069976026,0.994020167092839,0.983609376080042,0.983609376080042,0.0271471869339496,0.00424289361557497,0.0153438658788444,0.0153438658788444,6.84387694328581,0.742196231606092,0.711784068796605,0.94936097608677,0.833069631667999,0.810602640771374,0.978256292642783,0.833620092194106,0.808968992745955,0.971935892760182,0.489269633064976,0.575394341780769,0.598774879067246
ARE,2009,7917368,0.567930967870956,-9.28858369414801,0.633420124586855,83.6615265511666,0.869158401075983,0.70859705186069,-2.92032790287108,0.7529484474382,56.5594771634707,0.723659726593307,80325.25,0.506615861512708,0.5641947259403,0.622987022468837,62.6902314934863,0.524130011603372,NaN,NaN,NaN,NaN,NaN,0.519168809458108,0.650052189698952,0.505551416058471,58374.6153349057,68263.6755335341,1.56496661695158,9.844,NaN,0.686488702362122,0.987611201991047,0.907790727480863,0.907790727480863,0.266450887639408,0.00995710508372769,0.0847794368325333,0.0847794368325333,9.98659354415922,0.523005686797309,0.667549035874707,0.478647720078975,0.631104797566301,0.729208413245652,0.617153631093789,0.628243027423565,0.722642928138389,0.608620147490131,0.357463891260978,0.392738653926341,0.3601614306776
ARG,2009,40482786,0.639059171753412,-3.04780304126125,0.79128597374849,167.31369352436,0.573976830038002,0.618301090126172,6.31323816944115,0.7556982849493,56.3153492699866,0.731278901115305,441873.5,0.562629349507985,6.43235362342164,0.694922898162803,91.3121318911641,0.487680439100053,0.277051207861203,1.27481836642577,0.764358614088223,4.18164967380952,0.551612827215184,0.662874763044594,0.699598902495464,0.643753679195167,21519.8936160174,22066.1010083881,0.25064748097581,9.372,0.242348398879752,0.96495046892864,0.991285040911374,0.807739642702211,0.807739642702211,0.0253358829540271,0.00704705898707032,0.181508742090003,0.181508742090003,7.12968401401859,0.695412302089031,0.679564786513204,0.633551019624149,0.779081247484048,0.761662906200917,0.719472873608327,0.805351652738405,0.754994612744995,0.713028783498411,0.455563943546324,0.572355847593692,0.522738659523595
