country,year,population,eci_trade,exports,fitness_trade,eci_publications,fitness_publications,documents,citations,eci_patents,fitness_patents,patents,eci_services,fitness_services,service_exports,gdp_start,embodied_emissions,hum_cap,eci_similarity_trade,eci_similarity_publications,eci_similarity_patents,eci_similarity_services,entropy_trade,entropy_publications,entropy_patents,entropy_services,hhi_trade,hhi_publications,hhi_patents,hhi_services,nat_res,eci_similarity_wo_trade,eci_similarity_wo_publications,eci_similarity_wo_patents,fitness_similarity_trade,fitness_similarity_publications,fitness_similarity_patents,fitness_similarity_wo_trade,fitness_similarity_wo_publications,fitness_similarity_wo_patents,eci_innovation,eci_similarity_innovation,eci_similarity_wo_innovation
BEL,2007,10518353,0.774839476307605,0.959684097092483,0.937460131958407,0.739098830667703,0.852741253044981,0.939530396729377,1743861.5,0.822822413970831,0.905372606625036,0.900944322428448,0.705463882967016,0.574125315206943,0.940648069382954,46921.4079573508,-7.71454611690849,10.4985,0.830073757138692,0.774951509392795,0.859504823088049,0.647740873239415,0.979100281371305,0.995451756196107,0.931700369444604,0.979100281371305,0.0153180327545654,0.00337108512237642,0.0633532907654009,0.0153180327545654,9.36868564759365,0.771722724937619,0.737474520453277,0.870175371411231,0.952740597986179,0.860943736324925,0.874712607621292,0.929967820029354,0.839868796577149,0.876238926563259,0.581894109315425,0.599454006856731,0.480829917521436
BGD,2007,139900867.25,0.258956978273814,0.16620480375769,0.609730048467661,0.396588301444456,0.677642726978239,0.351535072054803,58963.5,0.048851345609899,0.141647485541711,0.00941012248561685,NaN,NaN,NaN,2346.85334351097,-8.76765434459002,4.758,0.297499139185925,0.446177361766713,0.249199380055438,NaN,0.901703673891584,0.977043460709781,0.550906582722832,0.901703673891584,0.0731907726812082,0.0169969507418503,0.4245442416033,0.0731907726812082,2.17814886696813,0.3302000577536,0.445603979276514,0.225546446687669,0.601614549338321,0.682220103887768,0.275033885479827,0.637110607720591,0.681467910572311,0.274316116580053,0.14153162015898,0.132091804907392,0.137010945826433
BGR,2007,7630548,0.589445470699993,0.574472433789491,0.843292549632349,0.460390312835513,0.737587847411867,0.771190095862593,123292,0.67346852902151,0.751148213624208,0.545943744440069,0.316868573569408,0.524048289921393,0.576427550121162,15365.9866816144,-7.7783541385167,10.169,0.609484658416864,0.481388192903903,0.666801779349546,0.134653598842415,0.984247014405185,0.988067441956426,0.955541698263943,0.984247014405185,0.0114594018949651,0.00873220880501613,0.0408958686356768,0.0114594018949651,6.90954775552554,0.680268624430135,0.477167382469174,0.681814478195163,0.825796703958089,0.729833680200561,0.732454007013639,0.841740869446963,0.729319347252781,0.72532120294163,0.443914926713715,0.487246585056594,0.543133481386916
BHR,2007,928337.5,0.51709105950009,0.746311515507543,0.553461376212876,0.236413260360809,0.414945424494306,0.617212542215173,9121,0.215970445954655,0.294055840674413,0.513733652540221,NaN,NaN,NaN,47266.2622363375,-8.16920720928209,8.267,0.471024467253675,0.27362874433049,0.241961164315416,NaN,0.813907687997906,0.654613215840051,0.571711421613741,0.813907687997906,0.146667828889539,0.298497162467241,0.40404010078393,0.146667828889539,8.60569075477941,0.46867324613693,0.278286024200657,0.273651122487344,0.53964013030396,0.441446514717532,0.37442201403451,0.553399894346821,0.420999201134555,0.334720952364393,0.291665487914821,0.363856330039476,0.315543343372892
BLR,2007,9639984.5,0.723170088099541,0.579004914241057,0.77466937804613,0.369633293662517,0.624364873750059,0.679814394158195,40445.25,0.588153097655368,0.703371766248837,0.503278547739788,NaN,NaN,NaN,12603.0919950153,-7.52017463089026,10.515,0.636581414893546,0.414181142731052,0.668357950767506,NaN,0.896157623085926,0.945188379186067,0.942177755537558,0.896157623085926,0.081899648688956,0.0412707592662904,0.0531039836745881,0.081899648688956,7.00753664795069,0.669669069605646,0.434073623834461,0.642742844416804,0.78014725754814,0.664541420250552,0.726312775028055,0.782284571574595,0.674748944800071,0.703013725939999,0.513253718623379,0.567312109241673,0.546655221886647
BRA,2007,187107846.25,0.618021950328961,0.443577701232468,0.845818514588102,0.567959158715784,0.777949713971923,0.679242388618616,1134370,0.876387807109356,0.909995918684784,0.455658470859433,0.544449412943392,0.58448080259764,0.559869984542691,12842.3663176743,-8.79834582620032,6.709,0.61956262259049,0.545214380851845,0.871290777728636,0.54800871704122,0.984820260498217,0.995224330006912,0.969253261011557,0.984820260498217,0.0108816439195915,0.00349892336211289,0.0286751698791964,0.0108816439195915,6.14254117250537,0.642130994030604,0.546723740231655,0.880565508739559,0.80765638008475,0.761214520490365,0.878546919695213,0.819837041882269,0.761552867887983,0.882686972668711,0.498804564079719,0.55120157343086,0.521046808884639
CAN,2007,32411151.75,0.700438617939692,0.818579032881303,0.844950765066682,0.906251792032996,0.934403463114604,0.949674621208471,5514825.5,0.873024117068741,0.948462612807205,0.878573282840823,0.627279033822653,0.683829342162476,0.910032381981141,42929.9399086658,-7.78874107799119,12.675,0.768785719360723,0.953391058094887,0.888374413168498,0.486053809944178,0.965140784237942,0.999415653556073,0.937590583513798,0.965140784237942,0.0256499978412081,0.000424712177782471,0.0579536273003049,0.0256499978412081,8.64737765108847,0.78457679224599,0.908558610640528,0.894071281447448,0.824530797440649,0.96262386921727,0.891947934198235,0.823766950239432,0.925157275589909,0.896204143589214,0.518426332225272,0.730276429440095,0.732352663393812
CHE,2007,7465447.75,0.926262668661994,0.909371143379248,0.914684698720053,0.689182728228694,0.821729626304997,1,2733457.75,0.940543906646334,0.975782506780246,1,0.839120319878321,0.67609194579149,1,62803.3205783692,-8.34189055534593,12.1595,0.919072128415502,0.723150105455971,0.932591905854949,0.796955477039604,0.975247095784155,0.994085121464545,0.934190809543256,0.975247095784155,0.018146197246273,0.00437506519958484,0.0615817133526198,0.018146197246273,8.66034151049243,0.921217262938598,0.749990070057867,0.909105573815034,0.940086008367142,0.830484692213646,0.928517567803308,0.926302438405767,0.852215640702612,0.914125577327136,0.709466732461957,0.762403265927131,0.753557640513363
CHL,2007,16270598.25,0.495529170430196,0.648824667434622,0.704656166007798,0.546190711835966,0.758342436963954,0.72792534465223,245418.5,0.603498558510357,0.667519560217058,0.439727378925597,0.346435956897531,0.637162515333641,0.637298031532573,19098.0588129007,-8.48179172344875,10.185,0.49427370613263,0.578349988060033,0.572143133183663,0.254832398550306,0.86361495131813,0.990639433656743,0.830957716814019,0.86361495131813,0.106150708979391,0.0068591386107074,0.158900764125366,0.106150708979391,7.96842410549769,0.467460844485791,0.571999187186229,0.558073514228576,0.735051368920295,0.772438125395974,0.640036020926104,0.70984478552612,0.769349781139439,0.638266137048528,0.360207109177757,0.321990127272394,0.351726784381591
CHN,2007,1307175000,0.616579317266248,0.452444967477605,0.977603495558314,0.497851841040619,0.753623968164692,0.664339005500326,3429896.5,0.907452864029401,0.91416237325765,0.426989136754909,0.429655969588275,0.610658770539931,0.391931139688739,5731.70355202864,-7.32710959504144,7.577,0.652025947444601,0.517672862239393,0.856184295538311,0.15436516782292,0.987526826750214,0.984261692746401,0.834718059763912,0.987526826750214,0.00913602337843401,0.0115012045803376,0.156663431936071,0.00913602337843401,5.04656421337575,0.753786216542301,0.496456497818212,0.846298071205789,0.922715074049915,0.73733182195857,0.868734932177859,0.916113006229583,0.734773495405446,0.852739879997482,0.367210643485261,0.375707992938642,0.350385291850095
CIV,2007,18562792.5,0.335301538050424,0.376277182027802,0.611838179319497,0.260210809389921,0.485180486900173,0.344758539480586,10426.5,0.414667749734607,0.323773327543162,0.190768806277404,NaN,NaN,NaN,3516.61487858105,-9.01444062665286,3.578,0.344246590090474,0.286223043882369,0.188513320748156,NaN,0.867772756765729,0.893591698606759,0.673312753514122,0.867772756765729,0.102759516808937,0.0809585976383094,0.30167632096508,0.102759516808937,5.82883039781488,0.375963413588286,0.292931223303936,0.185406867741005,0.568835777062951,0.473188533985827,0.248829358741894,0.597584528594826,0.468089916951785,0.237728446165604,0.192331374589342,0.174955430012186,0.207910866048497
CMR,2007,17986672.5,0.220251644652885,0.289029440942588,0.474634217539039,0.321072648431087,0.608065701815312,0.48341511289197,26307.5,0.158716715468106,0,0.190940119155898,NaN,NaN,NaN,3176.87605352346,-9.25951010279632,6.021,0.307045612388843,0.396957044272235,0.188599783433789,NaN,0.715461964506557,0.960543463551897,0.0450562974982131,0.715461964506557,0.23567453614437,0.0290492595585872,0.942928240375701,0.23567453614437,5.36758834483103,0.304295081788846,0.396331601765228,0.215493151211558,0.551485646659724,0.604949426486311,0.277449385662129,0.551567095060732,0.604396294784182,0.290217647291028,0.189687234655215,0.175318195800263,0.180184147896141
COL,2007,42915524.25,0.512065885819321,0.415496639909622,0.717004236111958,0.433972853120686,0.702947303295259,0.535708141427355,93119.25,0.669161197269733,0.699250040268773,0.352719716310648,0.13035715953086,0.455672365489326,0.50475571134279,10378.4833714166,-8.82023240504967,7.3185,0.504661508335721,0.432656317752656,0.673290671624972,0.11428256899937,0.909864015722885,0.982641014573318,0.950914640343273,0.909864015722885,0.0680268667169598,0.0129188342721308,0.0450253331553869,0.0680268667169598,6.11961801297846,0.490474271288262,0.43181727165951,0.667886631121571,0.717011980098671,0.690314229328308,0.722692057896381,0.72977094929883,0.688837905259949,0.725695269686903,0.337895537893256,0.282847854061813,0.275402722762726
CRI,2007,4315176.75,0.51787501438642,0.592791364544989,0.69022452700863,0.389813297370267,0.623967071062064,0.595321178291612,34740.75,0.517865956969325,0.492815566136872,0.44771735585262,0.199236920049169,0.470098117993041,0.563930316855867,14729.5987590781,-8.53193159032711,8.204,0.469608373835592,0.380939566842595,0.509240051811958,0.0516379764826756,0.920997136805952,0.953970572695502,0.83664545026776,0.920997136805952,0.0590936759434496,0.0340777499435474,0.15110591797193,0.0590936759434496,6.85535958886569,0.473701746159595,0.38013251667544,0.49427754478364,0.713198296306479,0.612339384616989,0.503840916455015,0.71270120780608,0.611783269753157,0.515959192609789,0.332351957272958,0.243265032744008,0.265537848510353
CYP,2007,1036820.75,0.618234301119447,0.62913728422909,0.77396628450959,0.633385854433567,0.721372257935049,0.797128391267207,38574.75,0.430757424994103,0.528256631947722,0.655106805741338,0.244599266618667,0.275642064193099,0.844474676145369,38341.1188651221,-8.31299533579016,11.439,0.546134216222258,0.53459981736061,0.462011235535122,0.179445090661392,0.95885991206607,0.982533708575035,0.862270878660049,0.95885991206607,0.0302203678524219,0.0126061431437776,0.127200564788652,0.0302203678524219,6.851725454861,0.544439490636291,0.510387780259809,0.464020845245545,0.767964098258512,0.724104969105211,0.558693993557304,0.73708170471673,0.719724687063619,0.55750841076631,0.382516891837694,0.246811044909671,0.239711027117034
CZE,2007,10236512.5,0.83629386101009,0.786513310566527,0.929307698341435,0.548102937586609,0.774928413141123,0.876683110459292,459559.75,0.821074565184631,0.870022364455497,0.665453693252968,0.259018765841906,0.291842165784063,0.770521761149061,31308.9401042981,-7.91393134244916,11.728,0.837005414747886,0.53031067720452,0.798951100007977,0.193818474257326,0.984158258497451,0.992311729005205,0.932134472981733,0.984158258497451,0.0115719638314352,0.00562935099496278,0.0637454283432396,0.0115719638314352,7.76874280819148,0.807460102524943,0.62125115636495,0.811321404821819,0.930844928899365,0.753868153293666,0.832253597139089,0.912431890025021,0.786257326745289,0.837278079967351,0.663718984287317,0.757784999468513,0.635553778668029
DEU,2007,82407126.25,0.962808089412088,0.836216235462182,1,0.746536195195792,0.855041881703128,0.908419374052466,7715633.75,0.945036003888487,0.996135686745639,0.947582407369227,0.918087569911801,0.867806520853195,0.898373164590489,45083.3146188638,-8.1663764472486,12.727,0.810102481521901,0.707584226663906,0.942027773925436,0.960260438685818,0.981504342389129,0.996123846314867,0.990308778550496,0.981504342389129,0.0138242188895688,0.0028105075816142,0.00899106166347861,0.0138242188895688,7.91432385123825,0.790803297304737,0.725942978668109,0.915956553496765,0.961832747990109,0.819980210138434,0.932354636006199,0.951833538598398,0.825419119494761,0.920091039280061,1,1,0.919086070296827
DNK,2007,5430666.25,0.775279385045792,0.863901221851833,0.86732292214525,0.734484002452116,0.843557734032558,0.962803303428066,1372167.75,0.913703935220065,0.931862236625047,0.966804664520741,0.606502455448417,0.567188385936444,0.971267103622062,52205.2831035426,-8.30653103630048,11.597,0.769592005646245,0.81254703618026,0.888624766134547,0.672939488548853,0.991983563841166,0.993006584471304,0.924263229201072,0.991983563841166,0.00578508620250455,0.00527313977177415,0.0707182748442224,0.00578508620250455,8.76820556897184,0.753666906593743,0.821362192897703,0.906963975100497,0.89044157199826,0.863390576788071,0.884871077829833,0.875647414950007,0.86532720600905,0.902142014885478,0.52558027098089,0.546320980729841,0.547430550170125
ECU,2007,13944540.5,0.311126143710888,0.468621399929479,0.582139395859733,0.366749099690331,0.559445605876649,0.407657134185172,18329,0.372023027023483,0.36394698523545,0.298167132729626,NaN,NaN,NaN,9561.28477025526,-8.27263564194271,8.24,0.362424111372783,0.373284888070156,0.37529971200659,NaN,0.690230731531829,0.93720252347105,0.745111894215838,0.690230731531829,0.260278664457242,0.0472197115768299,0.237134126122108,0.260278664457242,6.71514781931522,0.362177018902477,0.37250869848095,0.397174228892991,0.596549695789487,0.569083458061392,0.420486950378322,0.596635918948032,0.568642936401746,0.466242964650873,0.179268002135399,0.181218035392682,0.155441297234304
EGY,2007,76200360.75,0.465205446951864,0.29444704038828,0.773762415780936,0.440391363847047,0.731961373396301,0.592719952202655,229600.75,0.610270160280487,0.677728234196194,0.30404259619376,NaN,NaN,NaN,8667.5553391184,-8.37364434547017,6.835,0.503705162111088,0.469020657983315,0.637849063565903,NaN,0.935103491976791,0.99038116114382,0.860389434553793,0.935103491976791,0.0485799374931212,0.00696730328684399,0.130396106951667,0.0485799374931212,5.1951289531339,0.452335544466524,0.469316739355513,0.65641429764911,0.74935435914155,0.736109212236723,0.682937105641357,0.730809829433177,0.733968970287969,0.688356410706711,0.338856480827742,0.39031870399881,0.346918584057913
ESP,2007,44049793,0.70802454366953,0.703134412982048,0.944202420559221,0.661067650817292,0.814996929000765,0.883802471775033,3086006.5,0.92877960909497,0.958835673004599,0.735023017405217,0.0586591479670506,0.0150194879189368,0.882993850362627,38398.1081704301,-8.30543145406081,9.288,0.81223889433867,0.692326164511388,0.925975388353023,0.107528615664128,0.972980573247319,0.99662744194228,0.953392361847721,0.972980573247319,0.0202846447330232,0.00246413464542289,0.0436123468272784,0.0202846447330232,7.41113976161516,0.830275094671996,0.688620867979787,0.903909844881907,0.954927345670451,0.81762148649922,0.912589567978328,0.929904889115236,0.816343344630341,0.903454635679451,0.445792312845083,0.334761596018508,0.331504477363887
EST,2007,1351203.75,0.643301792366357,0.756805833908009,0.819545538604874,0.542170251822769,0.749319397537681,0.849022181668398,84719,0.469882218566698,0.618638354920306,0.68242374479905,0.126001927029555,0.215203880749435,0.747058580889435,27435.9103691769,-7.53773286881497,12.0335,0.638431845959595,0.476463931196284,0.514300789787858,0.160822229790349,0.979771500972735,0.992043702925138,0.851061856226661,0.979771500972735,0.0147285875817941,0.00572501340498304,0.138249008074999,0.0147285875817941,8.09736061404067,0.669583345169574,0.475756776254039,0.497613988148917,0.779126585605666,0.718220228140701,0.597633365587835,0.800494258775496,0.717384162902145,0.609517224748187,0.4724855366007,0.556755117612891,0.557522784122994
FIN,2007,5257314,0.920261376692009,0.854206701517574,0.821748313130003,0.801959378126377,0.854361427989631,0.966593294700942,1012285.75,1,0.939418467561071,0.984001924645325,0.513176620999384,0.810840194788386,0.920002775559621,45897.0854604484,-7.89523123019891,11.399,0.819257479798519,0.8092538484767,0.914047885945945,0.456081965868695,0.966401666228115,0.997845128702246,0.839299975047282,0.966401666228115,0.0247453435122492,0.00156420661993538,0.152797457849235,0.0247453435122492,8.7294729528559,0.80205295445407,0.806822721577623,0.885686873108061,0.870487343460228,0.862941292433403,0.903131722868428,0.864350085671654,0.864047150410926,0.89222613029956,0.74582942595768,0.80486339828525,0.772257051419914
FRA,2007,63380465,0.828495342481409,0.764119144891755,0.973565292109407,0.700021058733641,0.845419431187353,0.900603680324018,5540964.5,0.913955597782326,0.974088413076247,0.874964570516242,0.89926992708956,0.502640059902735,0.918520620963841,42102.8509955771,-8.50175117194958,10.5035,0.838970731276489,0.730205944482664,0.919846052692469,0.822329108158361,0.98758754392604,0.997858647904058,0.960741264122122,0.98758754392604,0.00905493332520766,0.0015184434560222,0.0365650764829974,0.00905493332520766,7.68608788981726,0.834047655907846,0.720544523168073,0.926412522801638,0.966855553479791,0.837129445291866,0.918382169629672,0.938228075422133,0.824765836635944,0.9277848275036,0.629495900182114,0.740971348718254,0.712147062233043
GBR,2007,60639598.5,0.872966220319419,0.7471467292871,0.95196141852787,0.975871294309601,0.960880635498886,0.949309587857843,9841881.25,0.894517586755376,0.963356738004408,0.894099557414219,0.929811200072907,0.966417802836632,0.954999807996316,43146.2971060803,-8.17340190088225,12.251,0.862878212302187,0.927968797942727,0.908376436820594,0.989305326121008,0.9848677602915,0.998886372273186,0.949847950328059,0.9848677602915,0.0109271747856023,0.000846100057809629,0.0466915089057892,0.0109271747856023,7.61947793195924,0.843418902130273,0.933035106760919,0.90089539340014,0.970516300789375,0.952943707138046,0.904255445475576,0.945571304049475,0.953915215583729,0.907488422232712,0.664372925409784,0.79659921565432,0.74378894026504
GEO,2007,3892578.5,0.558260211271167,0.365056558426447,0.660591941234522,0.360206389116435,0.597495028247831,0.605213481893174,19574.5,0.440040640052102,0.518172706561433,0.513597859491853,NaN,NaN,NaN,7776.95413521349,-8.21181371796761,11.3835,0.431725029697352,0.299614063148858,0.488995749645831,NaN,0.924972770538349,0.932078165200173,0.764953735106711,0.924972770538349,0.0556676080929332,0.0509525146753125,0.221408553202743,0.0556676080929332,5.77628669253098,0.436342963762527,0.306955760040212,0.464260592570726,0.663565513255669,0.563769838960673,0.546300067853288,0.664080712855793,0.576485911228009,0.54182008593363,0.481639977202449,0.4907094533369,0.418008995136895
GHA,2007,22107494.75,0.275494544929132,0.254211232678454,0.591892227978308,0.395704403434391,0.590027399164503,0.421320218270789,23548,0.250415332404383,0.24180503565305,0.196913254567842,NaN,NaN,NaN,3219.91882221655,-8.5901733006969,6.504,0.323412195189747,0.401152223435788,0.194455374452365,NaN,0.812424908642595,0.933345718197852,0.411720489969953,0.812424908642595,0.149414558352862,0.0500017673802032,0.567428099772282,0.149414558352862,5.09883797824225,0.31612552484486,0.400626464586348,0.19614091368953,0.585794659529772,0.588133683676193,0.240530698736649,0.586904472517547,0.58763057333883,0.252488004267041,0.169426659670922,0.193105456419218,0.219395191314575
GRC,2007,11002822.5,0.567107352744453,0.576685496765882,0.834903246813975,0.741790868426029,0.825508762475065,0.892419867243352,815248.75,0.745162698957199,0.827001225918043,0.634947705733332,0.102284778228642,0.187154046613099,0.849114566835781,35843.8566603086,-8.29797899082028,9.941,0.591813660089065,0.730116259056118,0.828234052190114,0.0723326990221189,0.98788907412601,0.99721997983426,0.959319945325129,0.98788907412601,0.00879090804683998,0.00204312265311021,0.0375530553666324,0.00879090804683998,6.97856300843695,0.61276526133018,0.737381821884446,0.819362180164928,0.832947036616325,0.827652639740559,0.825589344500674,0.836285561177914,0.830250679514969,0.828554139774838,0.393938879516042,0.463354045893706,0.467477439840965
GTM,2007,13080186.75,0.449581064195774,0.360589101256894,0.761816253568919,0.247596678605617,0.361345298387821,0.260387466070141,7757,0.284631479842132,0.234651858584526,0.220368712715772,NaN,NaN,NaN,6917.99373043534,-8.63046240844112,5.1685,0.479738985023227,0.22031067085198,0.370283758529932,NaN,0.967862821633596,0.764818367381853,0.650371494421437,0.967862821633596,0.0234908205605696,0.188614866362885,0.323436438438076,0.0234908205605696,5.4883581091714,0.496734779969428,0.21907390213868,0.335269133974436,0.736320196128307,0.347114124539901,0.345712671775251,0.742159354983887,0.347257639981094,0.337894560325727,0.259993008211481,0.276042267849102,0.28297801218685
HKG,2007,6842525,0.597191063945162,0.833998167608076,0.910020060216104,0.839724175251264,0.857536892237122,0.9399723928428,1067099,0.846109791412155,0.878999365682294,0.77085133818197,0.459521585136344,0.292737010234361,0.952228087981492,45015.1486860866,-8.09778032579025,10.3745,0.568021059174571,0.759314176212051,0.886610504963333,0.355020126254158,0.981995825121764,0.994417912894662,0.962736291545875,0.981995825121764,0.0130212084878113,0.00404927874150705,0.0344463616937393,0.0130212084878113,7.97317393501596,0.518829388842775,0.75970636720653,0.860248406244516,0.886831895200965,0.824354947063228,0.882201492639141,0.830459976303579,0.823242869092347,0.884983002723264,0.378986485835202,0.338030898749202,0.3001010455705
HRV,2007,4309030.25,0.66471565231863,0.61358966941474,0.807642391793352,0.491929362207221,0.700524698868053,0.841865118550296,115245,0.814274996074245,0.808114924258288,0.687706283081824,0.112395810609957,0.390877087583572,0.716746566798225,24425.3769380758,-8.16989110135819,10.5355,0.647064881857599,0.432058421170003,0.785742663176765,0.136063217716204,0.971745024955853,0.973403287454216,0.855420219174641,0.971745024955853,0.0208938101059042,0.0201783622625973,0.137380018355802,0.0208938101059042,6.99969352924318,0.67972534481591,0.435986019222922,0.79321231389969,0.801451164229601,0.690838550765062,0.801244686109807,0.798799428467344,0.691881140989078,0.817003888136312,0.464239781925799,0.509335723777988,0.495883312738504
HUN,2007,10080340.25,0.76758416642634,0.755025816682536,0.832259176248377,0.609472540725932,0.772104903873824,0.841599399372203,426070.25,0.838887937267982,0.860358772571526,0.714904540955394,0.409536068674666,0.780617721289179,0.708777212191634,24686.0572401747,-8.04425060697583,10.9085,0.73180285481014,0.539893367567549,0.804593063765352,0.242461991581593,0.975694166509321,0.991592690304737,0.855523144636077,0.975694166509321,0.0176853458333637,0.00620730841283374,0.136226184635212,0.0176853458333637,7.20367809510572,0.754479797490576,0.539227660171107,0.834659484280715,0.844158739608954,0.758117877834603,0.841091991365483,0.869950750901955,0.757179991315614,0.85065074603777,0.607134065272804,0.778859510128187,0.65970686299978
IDN,2007,227816908.75,0.451703330757191,0.391288891475007,0.853370047054943,0.420595193780083,0.694064850657598,0.313234562075376,66104.75,0.517839360103259,0.63608807961459,0.147939932712169,0.0345974405674301,0.241436942045972,0.35352834883148,6854.21821113962,-8.4525502616258,7.8615,0.500951567468285,0.443234208216471,0.635428078293051,0.0532100788739025,0.973034031133402,0.983415595778145,0.914396703894335,0.973034031133402,0.0196764598552013,0.012235187803511,0.07871370126244,0.0196764598552013,5.67492654647173,0.54000289691371,0.446617545898731,0.55476781452399,0.825556671708629,0.683411893363259,0.672027115311732,0.827664613647583,0.67908916984976,0.6373677208189,0.278042610086422,0.326351057709144,0.277655843215608
IND,2007,1156482288,0.553899969516779,0.183310739762527,0.935518884129259,0.468407457663662,0.7483309525837,0.534803573809877,1729211.5,0.770066281412092,0.823311251436903,0.369484080821215,0.378532747672562,0.312752729602238,0.235813592087538,3353.81998182538,-8.12314457093717,5.812,0.633500328120749,0.465179215815369,0.767121870344916,0.111481772782632,0.972679910848973,0.993917368924726,0.683790012909623,0.972679910848973,0.0202595892477226,0.00441716693563131,0.30326277764203,0.0202595892477226,4.11045435873235,0.694595671858738,0.460513744862979,0.753838553810406,0.912766243228628,0.726737062671689,0.80695485961672,0.910348735040637,0.727898038834643,0.810979076800908,0.407558764960933,0.461902312164878,0.463617956999193
IRL,2007,4225677.25,0.813538219319202,0.959958693021235,0.694821859833788,0.838613062486346,0.863099220595754,0.926512851344773,583621.25,0.848070028965149,0.899751976753664,0.854166454356221,0.763140258701415,0.738996267693495,0.997952875813862,57426.3276248672,-8.15843207886689,11.1555,0.565746037744879,0.810175371218376,0.849239342663449,0.478082265075095,0.920536300030468,0.995475222656099,0.946132528422034,0.920536300030468,0.0591815251133322,0.00332407889135177,0.049742992826896,0.0591815251133322,8.29221637097324,0.57343683541005,0.811107105946703,0.853952776784987,0.752268363049459,0.855328086419244,0.872021575311351,0.752536229591407,0.854138709714796,0.876027314543179,0.745996583849823,0.560059256416679,0.53083308313106
IRN,2007,70151214,0.411654908141056,0.464051737541213,0.641267714876463,0.49942793942058,0.761665909556788,0.670571428440646,361673.25,0.303546498551778,0.469978216698697,0.171090955865658,NaN,NaN,NaN,12385.9573544021,-7.55415032008031,7.6385,0.474628409607683,0.479695378525401,0.408521922562177,NaN,0.309270005182596,0.99016640481235,0.823496323650383,0.309270005182596,0.654914579686306,0.00713773949027521,0.163143662894621,0.654914579686306,6.6798620648754,0.467629719286937,0.479320035611193,0.419663348990441,0.670796644407175,0.737554930907215,0.50283547817793,0.687553534068509,0.739117589002664,0.502130995836059,0.32962680772397,0.356024666320893,0.326678237915282
ISR,2007,6993225,0.753259237567989,0.749869145249854,0.811708135261591,0.887749003202108,0.877565438889732,0.95239874505403,1238552.5,0.846817290301545,0.924766878050396,0.965433987103457,0.668930734787522,0.845595560701229,0.823682373635323,30762.0919559823,-7.9589480887478,11.2405,0.755101378468138,0.833686095589584,0.806948159306249,0.666778578849261,0.85768830803782,0.996865253854219,0.90807796615305,0.85768830803782,0.115072678797695,0.00228981165368891,0.0853375921112894,0.115072678797695,8.05330426943351,0.768741050834363,0.834670930634794,0.835581792167763,0.89009267657295,0.893706533550133,0.885878212547089,0.898045458749589,0.892405628013858,0.890301982704349,0.572361348804279,0.557781815569204,0.656456187851075
ITA,2007,58059275,0.782531274530205,0.754715753496421,0.973984790499565,0.707419818248629,0.824390607055741,0.882975303605243,4063750.25,0.962088321697725,0.987909705674874,0.792852235237546,0.450485798147568,0.554826989084922,0.90329708546619,44663.3927816791,-8.33757500486686,9.6,0.821443189284964,0.723891402153587,0.921267986362753,0.437465163183943,1,0.996345930613283,0.971613155044292,1,0,0.00266980400797609,0.0265939777269286,0,7.66188373796598,0.809703318289497,0.679546897615318,0.915860701084075,0.951223754751982,0.833832002273301,0.920251145788338,0.950815052012185,0.825235106770374,0.925492357375215,0.552212055385568,0.484888778803687,0.489791569242699
JOR,2007,5898179.25,0.496888770278709,0.483611617939103,0.727831094359452,0.450421784759144,0.720256535054515,0.694045817254763,59243.25,0.203397819538412,0.258846999535743,0.35720804786001,NaN,NaN,NaN,10771.2349320175,-7.80032770030205,9.094,0.484509668709766,0.510004786958586,0.239131344181581,NaN,0.971051058494127,0.984033218847569,0.270969618289866,0.971051058494127,0.0209900015622503,0.0117240725223946,0.727053417796657,0.0209900015622503,5.6827960153248,0.479867456833374,0.529683529142789,0.212028686148432,0.738999422987677,0.735602440430489,0.321383532338171,0.731579640390261,0.736278305074557,0.334250870120869,0.227975656467834,0.237457516156372,0.20545072363894
JPN,2007,127847250,1,0.708343088188126,0.93285007140536,0.586945074751112,0.774001034690846,0.870497662663297,5739014.5,0.765149654721556,0.939633603878514,0.919698566226684,0.457378990974617,0.752655044104668,0.895242956418851,38464.731951554,-8.08712505874598,12.636,0.8635209515852,0.535899153992388,0.881001016080167,0.3395590880094,0.964191373621688,0.988856626260139,0.972652489016748,0.964191373621688,0.0267558828016798,0.00817231091533973,0.0251657287969609,0.0267558828016798,6.39866095503368,0.912003262521247,0.552735228734628,0.880986637832359,0.909722600849457,0.766217008648938,0.90922365257563,0.953488269004264,0.777424814720662,0.909580235783258,0.9483166846628,0.849547917180341,1
KAZ,2007,15238072.5,0.484412052040845,0.602689485494011,0.63098363457777,0.251794333457991,0.503541424240148,0.39910455181999,9388.25,0.542936677682837,0.546360412501239,0.357500067785284,0.372676696280514,0.45326986779458,0.562699999217754,17339.4283246652,-7.3680741133888,10.431,0.522985920545048,0.31763452051573,0.508459617990787,0.239908760442574,0.615828785768543,0.90334829680956,0.862733861617127,0.615828785768543,0.336805144368738,0.0721973194951871,0.126675462268949,0.336805144368738,7.71015283827954,0.406775828608611,0.301727964685107,0.505592646271563,0.668030151048985,0.548762943296779,0.566501526147873,0.615084995370229,0.537732070162217,0.569555433308891,0.36022239739214,0.338781907055513,0.24522080645512
