period;cluster_name_1;cluster_name_2;proximity;year
2;Batch/High-Level Tools;Installer & Scripting Utilities;0.7727272727272727;2021
2;Batch/High-Level Tools;Interactive Tools;0.48148148148148145;2021
2;Batch/High-Level Tools;JavaScript-Based Templating;0.140625;2021
2;Batch/High-Level Tools;Logic Programming;0.6818181818181818;2021
2;Batch/High-Level Tools;Low-Level C-Based;0.40540540540540543;2021
2;Batch/High-Level Tools;Low-Level Hardware;0.5384615384615384;2021
2;Batch/High-Level Tools;Low-Level Languages;0.6818181818181818;2021
2;Batch/High-Level Tools;Low-Level Utilities;0.5277777777777778;2021
2;Batch/High-Level Tools;Modern Contract/Typed;0.0851063829787234;2021
2;Batch/High-Level Tools;OOP System Programming;0.30303030303030304;2021
2;Batch/High-Level Tools;Pascal-Based Systems;0.6666666666666666;2021
2;Batch/High-Level Tools;Popular JVM OOP;0.1267605633802817;2021
2;Batch/High-Level Tools;Pure Functional;0.7407407407407407;2021
2;Batch/High-Level Tools;Scientific Tools;0.23529411764705882;2021
2;Batch/High-Level Tools;Shell Scripting;0.07766990291262135;2021
2;Batch/High-Level Tools;Specialized Tools;0.56;2021
2;Batch/High-Level Tools;Strongly Typed Systems;0.30952380952380953;2021
2;Batch/High-Level Tools;Text Parsing DSLs;0.6;2021
2;Batch/High-Level Tools;Typed Scripting;0.3793103448275862;2021
2;Batch/High-Level Tools;Unix Build Tools;0.3333333333333333;2021
2;Batch/High-Level Tools;Unix-Like Scripting;0.7307692307692307;2021
2;Batch/High-Level Tools;Web Markup/Styling;0.02631578947368421;2021
2;Concurrency-Oriented;Batch/High-Level Tools;0.6363636363636364;2021
2;Concurrency-Oriented;Concurrency-Oriented;1.0;2021
2;Concurrency-Oriented;Cross-Platform Build Systems;0.4;2021
2;Concurrency-Oriented;Data/Document DSLs;0.3142857142857143;2021
2;Concurrency-Oriented;Database Scripting;0.3170731707317073;2021
2;Concurrency-Oriented;Debugging/Testing Tools;0.6666666666666666;2021
2;Concurrency-Oriented;Desktop Automation;0.7142857142857143;2021
2;Concurrency-Oriented;Dynamic General Purpose;0.009259259259259259;2021
2;Concurrency-Oriented;Dynamic OOP Scripting;0.08163265306122448;2021
2;Concurrency-Oriented;Enterprise OOP;0.15;2021
2;Concurrency-Oriented;Event Scripting;0.5;2021
2;Concurrency-Oriented;Functional JVM;0.4838709677419355;2021
2;Concurrency-Oriented;Functional Lisp;0.5;2021
2;Concurrency-Oriented;Game Scripting;0.6086956521739131;2021
2;Concurrency-Oriented;Graphics/Hardware Languages;0.3684210526315789;2021
2;Concurrency-Oriented;HTML-Centric Templating;0.03389830508474576;2021
2;Concurrency-Oriented;Installer & Scripting Utilities;0.6818181818181818;2021
2;Concurrency-Oriented;Interactive Tools;0.4074074074074074;2021
2;Concurrency-Oriented;JavaScript-Based Templating;0.109375;2021
2;Concurrency-Oriented;Logic Programming;0.8095238095238095;2021
2;Concurrency-Oriented;Low-Level C-Based;0.2702702702702703;2021
2;Concurrency-Oriented;Low-Level Hardware;0.4358974358974359;2021
2;Concurrency-Oriented;Low-Level Languages;0.6666666666666666;2021
2;Concurrency-Oriented;Low-Level Utilities;0.4166666666666667;2021
2;Concurrency-Oriented;Modern Contract/Typed;0.0851063829787234;2021
2;Concurrency-Oriented;OOP System Programming;0.24242424242424243;2021
2;Concurrency-Oriented;Pascal-Based Systems;0.6666666666666666;2021
2;Concurrency-Oriented;Popular JVM OOP;0.08450704225352113;2021
2;Concurrency-Oriented;Pure Functional;0.5925925925925926;2021
2;Concurrency-Oriented;Scientific Tools;0.14705882352941177;2021
2;Concurrency-Oriented;Shell Scripting;0.06796116504854369;2021
2;Concurrency-Oriented;Specialized Tools;0.6;2021
2;Concurrency-Oriented;Strongly Typed Systems;0.2619047619047619;2021
2;Concurrency-Oriented;Text Parsing DSLs;0.4666666666666667;2021
2;Concurrency-Oriented;Typed Scripting;0.41379310344827586;2021
2;Concurrency-Oriented;Unix Build Tools;0.2549019607843137;2021
2;Concurrency-Oriented;Unix-Like Scripting;0.5384615384615384;2021
2;Concurrency-Oriented;Web Markup/Styling;0.017543859649122806;2021
2;Cross-Platform Build Systems;Batch/High-Level Tools;0.42857142857142855;2021
2;Cross-Platform Build Systems;Concurrency-Oriented;0.4;2021
2;Cross-Platform Build Systems;Cross-Platform Build Systems;1.0;2021
2;Cross-Platform Build Systems;Data/Document DSLs;0.6285714285714286;2021
2;Cross-Platform Build Systems;Database Scripting;0.6829268292682927;2021
2;Cross-Platform Build Systems;Debugging/Testing Tools;0.5142857142857142;2021
2;Cross-Platform Build Systems;Desktop Automation;0.42857142857142855;2021
2;Cross-Platform Build Systems;Dynamic General Purpose;0.05555555555555555;2021
2;Cross-Platform Build Systems;Dynamic OOP Scripting;0.12244897959183673;2021
2;Cross-Platform Build Systems;Enterprise OOP;0.375;2021
2;Cross-Platform Build Systems;Event Scripting;0.2571428571428571;2021
2;Cross-Platform Build Systems;Functional JVM;0.7142857142857143;2021
2;Cross-Platform Build Systems;Functional Lisp;0.6571428571428571;2021
2;Cross-Platform Build Systems;Game Scripting;0.42857142857142855;2021
2;Cross-Platform Build Systems;Graphics/Hardware Languages;0.5526315789473685;2021
2;Cross-Platform Build Systems;HTML-Centric Templating;0.13559322033898305;2021
2;Cross-Platform Build Systems;Installer & Scripting Utilities;0.5142857142857142;2021
2;Cross-Platform Build Systems;Interactive Tools;0.37142857142857144;2021
2;Cross-Platform Build Systems;JavaScript-Based Templating;0.265625;2021
2;Cross-Platform Build Systems;Logic Programming;0.37142857142857144;2021
2;Cross-Platform Build Systems;Low-Level C-Based;0.6216216216216216;2021
2;Cross-Platform Build Systems;Low-Level Hardware;0.6923076923076923;2021
2;Cross-Platform Build Systems;Low-Level Languages;0.4;2021
2;Cross-Platform Build Systems;Low-Level Utilities;0.8055555555555556;2021
2;Cross-Platform Build Systems;Modern Contract/Typed;0.10638297872340426;2021
2;Cross-Platform Build Systems;OOP System Programming;0.4;2021
2;Cross-Platform Build Systems;Pascal-Based Systems;0.5714285714285714;2021
2;Cross-Platform Build Systems;Popular JVM OOP;0.22535211267605634;2021
2;Cross-Platform Build Systems;Pure Functional;0.6285714285714286;2021
2;Cross-Platform Build Systems;Scientific Tools;0.34285714285714286;2021
2;Cross-Platform Build Systems;Shell Scripting;0.1941747572815534;2021
2;Cross-Platform Build Systems;Specialized Tools;0.6;2021
2;Cross-Platform Build Systems;Strongly Typed Systems;0.6904761904761905;2021
2;Cross-Platform Build Systems;Text Parsing DSLs;0.7142857142857143;2021
2;Cross-Platform Build Systems;Typed Scripting;0.3142857142857143;2021
2;Cross-Platform Build Systems;Unix Build Tools;0.5882352941176471;2021
2;Cross-Platform Build Systems;Unix-Like Scripting;0.6285714285714286;2021
2;Cross-Platform Build Systems;Web Markup/Styling;0.043859649122807015;2021
2;Data/Document DSLs;Batch/High-Level Tools;0.37142857142857144;2021
2;Data/Document DSLs;Concurrency-Oriented;0.3142857142857143;2021
2;Data/Document DSLs;Cross-Platform Build Systems;0.6285714285714286;2021
2;Data/Document DSLs;Data/Document DSLs;1.0;2021
2;Data/Document DSLs;Database Scripting;0.5365853658536586;2021
2;Data/Document DSLs;Debugging/Testing Tools;0.34285714285714286;2021
2;Data/Document DSLs;Desktop Automation;0.2857142857142857;2021
2;Data/Document DSLs;Dynamic General Purpose;0.09259259259259259;2021
2;Data/Document DSLs;Dynamic OOP Scripting;0.20408163265306123;2021
2;Data/Document DSLs;Enterprise OOP;0.575;2021
2;Data/Document DSLs;Event Scripting;0.17142857142857143;2021
2;Data/Document DSLs;Functional JVM;0.6571428571428571;2021
2;Data/Document DSLs;Functional Lisp;0.5714285714285714;2021
2;Data/Document DSLs;Game Scripting;0.37142857142857144;2021
2;Data/Document DSLs;Graphics/Hardware Languages;0.6578947368421053;2021
2;Data/Document DSLs;HTML-Centric Templating;0.1864406779661017;2021
2;Data/Document DSLs;Installer & Scripting Utilities;0.4;2021
2;Data/Document DSLs;Interactive Tools;0.2857142857142857;2021
2;Data/Document DSLs;JavaScript-Based Templating;0.203125;2021
2;Data/Document DSLs;Logic Programming;0.37142857142857144;2021
2;Data/Document DSLs;Low-Level C-Based;0.43243243243243246;2021
2;Data/Document DSLs;Low-Level Hardware;0.717948717948718;2021
2;Data/Document DSLs;Low-Level Languages;0.22857142857142856;2021
2;Data/Document DSLs;Low-Level Utilities;0.6111111111111112;2021
2;Data/Document DSLs;Modern Contract/Typed;0.14893617021276595;2021
2;Data/Document DSLs;OOP System Programming;0.2;2021
2;Data/Document DSLs;Pascal-Based Systems;0.45714285714285713;2021
2;Data/Document DSLs;Popular JVM OOP;0.22535211267605634;2021
2;Data/Document DSLs;Pure Functional;0.5714285714285714;2021
2;Data/Document DSLs;Scientific Tools;0.6571428571428571;2021
2;Data/Document DSLs;Shell Scripting;0.13592233009708737;2021
2;Data/Document DSLs;Specialized Tools;0.6;2021
2;Data/Document DSLs;Strongly Typed Systems;0.5;2021
2;Data/Document DSLs;Text Parsing DSLs;0.6285714285714286;2021
2;Data/Document DSLs;Typed Scripting;0.45714285714285713;2021
2;Data/Document DSLs;Unix Build Tools;0.5490196078431373;2021
2;Data/Document DSLs;Unix-Like Scripting;0.5142857142857142;2021
2;Data/Document DSLs;Web Markup/Styling;0.09649122807017543;2021
2;Database Scripting;Batch/High-Level Tools;0.3902439024390244;2021
2;Database Scripting;Concurrency-Oriented;0.3170731707317073;2021
2;Database Scripting;Cross-Platform Build Systems;0.6829268292682927;2021
2;Database Scripting;Data/Document DSLs;0.5365853658536586;2021
2;Database Scripting;Database Scripting;1.0;2021
2;Database Scripting;Debugging/Testing Tools;0.43902439024390244;2021
2;Database Scripting;Desktop Automation;0.36585365853658536;2021
2;Database Scripting;Dynamic General Purpose;0.1111111111111111;2021
2;Database Scripting;Dynamic OOP Scripting;0.24489795918367346;2021
2;Database Scripting;Enterprise OOP;0.5121951219512195;2021
2;Database Scripting;Event Scripting;0.24390243902439024;2021
2;Database Scripting;Functional JVM;0.5853658536585366;2021
2;Database Scripting;Functional Lisp;0.5609756097560976;2021
2;Database Scripting;Game Scripting;0.4146341463414634;2021
2;Database Scripting;Graphics/Hardware Languages;0.5609756097560976;2021
2;Database Scripting;HTML-Centric Templating;0.2542372881355932;2021
2;Database Scripting;Installer & Scripting Utilities;0.43902439024390244;2021
2;Database Scripting;Interactive Tools;0.2926829268292683;2021
2;Database Scripting;JavaScript-Based Templating;0.34375;2021
2;Database Scripting;Logic Programming;0.3170731707317073;2021
2;Database Scripting;Low-Level C-Based;0.5853658536585366;2021
2;Database Scripting;Low-Level Hardware;0.6341463414634146;2021
2;Database Scripting;Low-Level Languages;0.34146341463414637;2021
2;Database Scripting;Low-Level Utilities;0.7073170731707317;2021
2;Database Scripting;Modern Contract/Typed;0.2127659574468085;2021
2;Database Scripting;OOP System Programming;0.36585365853658536;2021
2;Database Scripting;Pascal-Based Systems;0.4878048780487805;2021
2;Database Scripting;Popular JVM OOP;0.2676056338028169;2021
2;Database Scripting;Pure Functional;0.5365853658536586;2021
2;Database Scripting;Scientific Tools;0.36585365853658536;2021
2;Database Scripting;Shell Scripting;0.22330097087378642;2021
2;Database Scripting;Specialized Tools;0.4634146341463415;2021
2;Database Scripting;Strongly Typed Systems;0.6666666666666666;2021
2;Database Scripting;Text Parsing DSLs;0.6097560975609756;2021
2;Database Scripting;Typed Scripting;0.2682926829268293;2021
2;Database Scripting;Unix Build Tools;0.6078431372549019;2021
2;Database Scripting;Unix-Like Scripting;0.5365853658536586;2021
2;Database Scripting;Web Markup/Styling;0.11403508771929824;2021
2;Debugging/Testing Tools;Batch/High-Level Tools;0.6818181818181818;2021
2;Debugging/Testing Tools;Concurrency-Oriented;0.6666666666666666;2021
2;Debugging/Testing Tools;Cross-Platform Build Systems;0.5142857142857142;2021
2;Debugging/Testing Tools;Data/Document DSLs;0.34285714285714286;2021
2;Debugging/Testing Tools;Database Scripting;0.43902439024390244;2021
2;Debugging/Testing Tools;Debugging/Testing Tools;1.0;2021
2;Debugging/Testing Tools;Desktop Automation;0.8095238095238095;2021
2;Debugging/Testing Tools;Dynamic General Purpose;0.018518518518518517;2021
2;Debugging/Testing Tools;Dynamic OOP Scripting;0.061224489795918366;2021
2;Debugging/Testing Tools;Enterprise OOP;0.175;2021
2;Debugging/Testing Tools;Event Scripting;0.5238095238095238;2021
2;Debugging/Testing Tools;Functional JVM;0.5806451612903226;2021
2;Debugging/Testing Tools;Functional Lisp;0.6153846153846154;2021
2;Debugging/Testing Tools;Game Scripting;0.7391304347826086;2021
2;Debugging/Testing Tools;Graphics/Hardware Languages;0.34210526315789475;2021
2;Debugging/Testing Tools;HTML-Centric Templating;0.03389830508474576;2021
2;Debugging/Testing Tools;Installer & Scripting Utilities;0.8636363636363636;2021
2;Debugging/Testing Tools;Interactive Tools;0.48148148148148145;2021
2;Debugging/Testing Tools;JavaScript-Based Templating;0.15625;2021
2;Debugging/Testing Tools;Logic Programming;0.7142857142857143;2021
2;Debugging/Testing Tools;Low-Level C-Based;0.32432432432432434;2021
2;Debugging/Testing Tools;Low-Level Hardware;0.48717948717948717;2021
2;Debugging/Testing Tools;Low-Level Languages;0.8095238095238095;2021
2;Debugging/Testing Tools;Low-Level Utilities;0.5277777777777778;2021
2;Debugging/Testing Tools;Modern Contract/Typed;0.0851063829787234;2021
2;Debugging/Testing Tools;OOP System Programming;0.36363636363636365;2021
2;Debugging/Testing Tools;Pascal-Based Systems;0.7916666666666666;2021
2;Debugging/Testing Tools;Popular JVM OOP;0.11267605633802817;2021
2;Debugging/Testing Tools;Pure Functional;0.6666666666666666;2021
2;Debugging/Testing Tools;Scientific Tools;0.17647058823529413;2021
2;Debugging/Testing Tools;Shell Scripting;0.08737864077669903;2021
2;Debugging/Testing Tools;Specialized Tools;0.6;2021
2;Debugging/Testing Tools;Strongly Typed Systems;0.40476190476190477;2021
2;Debugging/Testing Tools;Text Parsing DSLs;0.6;2021
2;Debugging/Testing Tools;Typed Scripting;0.3448275862068966;2021
2;Debugging/Testing Tools;Unix Build Tools;0.29411764705882354;2021
2;Debugging/Testing Tools;Unix-Like Scripting;0.7307692307692307;2021
2;Debugging/Testing Tools;Web Markup/Styling;0.008771929824561403;2021
2;Desktop Automation;Batch/High-Level Tools;0.7272727272727273;2021
2;Desktop Automation;Concurrency-Oriented;0.7142857142857143;2021
2;Desktop Automation;Cross-Platform Build Systems;0.42857142857142855;2021
2;Desktop Automation;Data/Document DSLs;0.2857142857142857;2021
2;Desktop Automation;Database Scripting;0.36585365853658536;2021
2;Desktop Automation;Debugging/Testing Tools;0.8095238095238095;2021
2;Desktop Automation;Desktop Automation;1.0;2021
2;Desktop Automation;Dynamic General Purpose;0.018518518518518517;2021
2;Desktop Automation;Dynamic OOP Scripting;0.10204081632653061;2021
2;Desktop Automation;Enterprise OOP;0.175;2021
2;Desktop Automation;Event Scripting;0.5238095238095238;2021
2;Desktop Automation;Functional JVM;0.4838709677419355;2021
2;Desktop Automation;Functional Lisp;0.5;2021
2;Desktop Automation;Game Scripting;0.6956521739130435;2021
2;Desktop Automation;Graphics/Hardware Languages;0.39473684210526316;2021
2;Desktop Automation;HTML-Centric Templating;0.06779661016949153;2021
2;Desktop Automation;Installer & Scripting Utilities;0.7727272727272727;2021
2;Desktop Automation;Interactive Tools;0.4074074074074074;2021
2;Desktop Automation;JavaScript-Based Templating;0.15625;2021
2;Desktop Automation;Logic Programming;0.8095238095238095;2021
2;Desktop Automation;Low-Level C-Based;0.32432432432432434;2021
2;Desktop Automation;Low-Level Hardware;0.46153846153846156;2021
2;Desktop Automation;Low-Level Languages;0.7142857142857143;2021
2;Desktop Automation;Low-Level Utilities;0.4444444444444444;2021
2;Desktop Automation;Modern Contract/Typed;0.10638297872340426;2021
2;Desktop Automation;OOP System Programming;0.3333333333333333;2021
2;Desktop Automation;Pascal-Based Systems;0.7083333333333334;2021
2;Desktop Automation;Popular JVM OOP;0.14084507042253522;2021
2;Desktop Automation;Pure Functional;0.6296296296296297;2021
2;Desktop Automation;Scientific Tools;0.17647058823529413;2021
2;Desktop Automation;Shell Scripting;0.06796116504854369;2021
2;Desktop Automation;Specialized Tools;0.48;2021
2;Desktop Automation;Strongly Typed Systems;0.3333333333333333;2021
2;Desktop Automation;Text Parsing DSLs;0.5333333333333333;2021
2;Desktop Automation;Typed Scripting;0.4482758620689655;2021
2;Desktop Automation;Unix Build Tools;0.27450980392156865;2021
2;Desktop Automation;Unix-Like Scripting;0.6153846153846154;2021
2;Desktop Automation;Web Markup/Styling;0.03508771929824561;2021
2;Dynamic General Purpose;Batch/High-Level Tools;0.018518518518518517;2021
2;Dynamic General Purpose;Concurrency-Oriented;0.009259259259259259;2021
2;Dynamic General Purpose;Cross-Platform Build Systems;0.05555555555555555;2021
2;Dynamic General Purpose;Data/Document DSLs;0.09259259259259259;2021
2;Dynamic General Purpose;Database Scripting;0.1111111111111111;2021
2;Dynamic General Purpose;Debugging/Testing Tools;0.018518518518518517;2021
2;Dynamic General Purpose;Desktop Automation;0.018518518518518517;2021
2;Dynamic General Purpose;Dynamic General Purpose;1.0;2021
2;Dynamic General Purpose;Dynamic OOP Scripting;0.39814814814814814;2021
2;Dynamic General Purpose;Enterprise OOP;0.2037037037037037;2021
2;Dynamic General Purpose;Event Scripting;0.0;2021
2;Dynamic General Purpose;Functional JVM;0.027777777777777776;2021
2;Dynamic General Purpose;Functional Lisp;0.009259259259259259;2021
2;Dynamic General Purpose;Game Scripting;0.018518518518518517;2021
2;Dynamic General Purpose;Graphics/Hardware Languages;0.10185185185185185;2021
2;Dynamic General Purpose;HTML-Centric Templating;0.46296296296296297;2021
2;Dynamic General Purpose;Installer & Scripting Utilities;0.0;2021
2;Dynamic General Purpose;Interactive Tools;0.12037037037037036;2021
2;Dynamic General Purpose;JavaScript-Based Templating;0.4722222222222222;2021
2;Dynamic General Purpose;Logic Programming;0.027777777777777776;2021
2;Dynamic General Purpose;Low-Level C-Based;0.09259259259259259;2021
2;Dynamic General Purpose;Low-Level Hardware;0.05555555555555555;2021
2;Dynamic General Purpose;Low-Level Languages;0.009259259259259259;2021
2;Dynamic General Purpose;Low-Level Utilities;0.046296296296296294;2021
2;Dynamic General Purpose;Modern Contract/Typed;0.37037037037037035;2021
2;Dynamic General Purpose;OOP System Programming;0.14814814814814814;2021
2;Dynamic General Purpose;Pascal-Based Systems;0.018518518518518517;2021
2;Dynamic General Purpose;Popular JVM OOP;0.49074074074074076;2021
2;Dynamic General Purpose;Pure Functional;0.018518518518518517;2021
2;Dynamic General Purpose;Scientific Tools;0.14814814814814814;2021
2;Dynamic General Purpose;Shell Scripting;0.8148148148148148;2021
2;Dynamic General Purpose;Specialized Tools;0.018518518518518517;2021
2;Dynamic General Purpose;Strongly Typed Systems;0.14814814814814814;2021
2;Dynamic General Purpose;Text Parsing DSLs;0.018518518518518517;2021
2;Dynamic General Purpose;Typed Scripting;0.12037037037037036;2021
2;Dynamic General Purpose;Unix Build Tools;0.19444444444444445;2021
2;Dynamic General Purpose;Unix-Like Scripting;0.009259259259259259;2021
2;Dynamic General Purpose;Web Markup/Styling;0.9210526315789473;2021
2;Dynamic OOP Scripting;Batch/High-Level Tools;0.08163265306122448;2021
2;Dynamic OOP Scripting;Concurrency-Oriented;0.08163265306122448;2021
2;Dynamic OOP Scripting;Cross-Platform Build Systems;0.12244897959183673;2021
2;Dynamic OOP Scripting;Data/Document DSLs;0.20408163265306123;2021
2;Dynamic OOP Scripting;Database Scripting;0.24489795918367346;2021
2;Dynamic OOP Scripting;Debugging/Testing Tools;0.061224489795918366;2021
2;Dynamic OOP Scripting;Desktop Automation;0.10204081632653061;2021
2;Dynamic OOP Scripting;Dynamic General Purpose;0.39814814814814814;2021
2;Dynamic OOP Scripting;Dynamic OOP Scripting;1.0;2021
2;Dynamic OOP Scripting;Enterprise OOP;0.42857142857142855;2021
2;Dynamic OOP Scripting;Event Scripting;0.02040816326530612;2021
2;Dynamic OOP Scripting;Functional JVM;0.08163265306122448;2021
2;Dynamic OOP Scripting;Functional Lisp;0.02040816326530612;2021
2;Dynamic OOP Scripting;Game Scripting;0.10204081632653061;2021
2;Dynamic OOP Scripting;Graphics/Hardware Languages;0.20408163265306123;2021
2;Dynamic OOP Scripting;HTML-Centric Templating;0.6779661016949152;2021
2;Dynamic OOP Scripting;Installer & Scripting Utilities;0.04081632653061224;2021
2;Dynamic OOP Scripting;Interactive Tools;0.10204081632653061;2021
2;Dynamic OOP Scripting;JavaScript-Based Templating;0.609375;2021
2;Dynamic OOP Scripting;Logic Programming;0.12244897959183673;2021
2;Dynamic OOP Scripting;Low-Level C-Based;0.12244897959183673;2021
2;Dynamic OOP Scripting;Low-Level Hardware;0.12244897959183673;2021
2;Dynamic OOP Scripting;Low-Level Languages;0.061224489795918366;2021
2;Dynamic OOP Scripting;Low-Level Utilities;0.12244897959183673;2021
2;Dynamic OOP Scripting;Modern Contract/Typed;0.5510204081632653;2021
2;Dynamic OOP Scripting;OOP System Programming;0.14285714285714285;2021
2;Dynamic OOP Scripting;Pascal-Based Systems;0.061224489795918366;2021
2;Dynamic OOP Scripting;Popular JVM OOP;0.38028169014084506;2021
2;Dynamic OOP Scripting;Pure Functional;0.061224489795918366;2021
2;Dynamic OOP Scripting;Scientific Tools;0.3469387755102041;2021
2;Dynamic OOP Scripting;Shell Scripting;0.36893203883495146;2021
2;Dynamic OOP Scripting;Specialized Tools;0.061224489795918366;2021
2;Dynamic OOP Scripting;Strongly Typed Systems;0.24489795918367346;2021
2;Dynamic OOP Scripting;Text Parsing DSLs;0.061224489795918366;2021
2;Dynamic OOP Scripting;Typed Scripting;0.2653061224489796;2021
2;Dynamic OOP Scripting;Unix Build Tools;0.29411764705882354;2021
2;Dynamic OOP Scripting;Unix-Like Scripting;0.04081632653061224;2021
2;Dynamic OOP Scripting;Web Markup/Styling;0.38596491228070173;2021
2;Enterprise OOP;Batch/High-Level Tools;0.225;2021
2;Enterprise OOP;Concurrency-Oriented;0.15;2021
2;Enterprise OOP;Cross-Platform Build Systems;0.375;2021
2;Enterprise OOP;Data/Document DSLs;0.575;2021
2;Enterprise OOP;Database Scripting;0.5121951219512195;2021
2;Enterprise OOP;Debugging/Testing Tools;0.175;2021
2;Enterprise OOP;Desktop Automation;0.175;2021
2;Enterprise OOP;Dynamic General Purpose;0.2037037037037037;2021
2;Enterprise OOP;Dynamic OOP Scripting;0.42857142857142855;2021
2;Enterprise OOP;Enterprise OOP;1.0;2021
2;Enterprise OOP;Event Scripting;0.05;2021
2;Enterprise OOP;Functional JVM;0.325;2021
2;Enterprise OOP;Functional Lisp;0.3;2021
2;Enterprise OOP;Game Scripting;0.175;2021
2;Enterprise OOP;Graphics/Hardware Languages;0.6;2021
2;Enterprise OOP;HTML-Centric Templating;0.423728813559322;2021
2;Enterprise OOP;Installer & Scripting Utilities;0.225;2021
2;Enterprise OOP;Interactive Tools;0.1;2021
2;Enterprise OOP;JavaScript-Based Templating;0.375;2021
2;Enterprise OOP;Logic Programming;0.175;2021
2;Enterprise OOP;Low-Level C-Based;0.4;2021
2;Enterprise OOP;Low-Level Hardware;0.525;2021
2;Enterprise OOP;Low-Level Languages;0.075;2021
2;Enterprise OOP;Low-Level Utilities;0.4;2021
2;Enterprise OOP;Modern Contract/Typed;0.3404255319148936;2021
2;Enterprise OOP;OOP System Programming;0.2;2021
2;Enterprise OOP;Pascal-Based Systems;0.25;2021
2;Enterprise OOP;Popular JVM OOP;0.323943661971831;2021
2;Enterprise OOP;Pure Functional;0.325;2021
2;Enterprise OOP;Scientific Tools;0.6;2021
2;Enterprise OOP;Shell Scripting;0.20388349514563106;2021
2;Enterprise OOP;Specialized Tools;0.275;2021
2;Enterprise OOP;Strongly Typed Systems;0.40476190476190477;2021
2;Enterprise OOP;Text Parsing DSLs;0.35;2021
2;Enterprise OOP;Typed Scripting;0.375;2021
2;Enterprise OOP;Unix Build Tools;0.5294117647058824;2021
2;Enterprise OOP;Unix-Like Scripting;0.275;2021
2;Enterprise OOP;Web Markup/Styling;0.21052631578947367;2021
2;Event Scripting;Batch/High-Level Tools;0.4090909090909091;2021
2;Event Scripting;Concurrency-Oriented;0.5;2021
2;Event Scripting;Cross-Platform Build Systems;0.2571428571428571;2021
2;Event Scripting;Data/Document DSLs;0.17142857142857143;2021
2;Event Scripting;Database Scripting;0.24390243902439024;2021
2;Event Scripting;Debugging/Testing Tools;0.5238095238095238;2021
2;Event Scripting;Desktop Automation;0.5238095238095238;2021
2;Event Scripting;Dynamic General Purpose;0.0;2021
2;Event Scripting;Dynamic OOP Scripting;0.02040816326530612;2021
2;Event Scripting;Enterprise OOP;0.05;2021
2;Event Scripting;Event Scripting;1.0;2021
2;Event Scripting;Functional JVM;0.3225806451612903;2021
2;Event Scripting;Functional Lisp;0.38461538461538464;2021
2;Event Scripting;Game Scripting;0.4782608695652174;2021
2;Event Scripting;Graphics/Hardware Languages;0.21052631578947367;2021
2;Event Scripting;HTML-Centric Templating;0.0;2021
2;Event Scripting;Installer & Scripting Utilities;0.5;2021
2;Event Scripting;Interactive Tools;0.2962962962962963;2021
2;Event Scripting;JavaScript-Based Templating;0.078125;2021
2;Event Scripting;Logic Programming;0.42857142857142855;2021
2;Event Scripting;Low-Level C-Based;0.16216216216216217;2021
2;Event Scripting;Low-Level Hardware;0.2564102564102564;2021
2;Event Scripting;Low-Level Languages;0.5555555555555556;2021
2;Event Scripting;Low-Level Utilities;0.2777777777777778;2021
2;Event Scripting;Modern Contract/Typed;0.02127659574468085;2021
2;Event Scripting;OOP System Programming;0.18181818181818182;2021
2;Event Scripting;Pascal-Based Systems;0.4166666666666667;2021
2;Event Scripting;Popular JVM OOP;0.028169014084507043;2021
2;Event Scripting;Pure Functional;0.37037037037037035;2021
2;Event Scripting;Scientific Tools;0.029411764705882353;2021
2;Event Scripting;Shell Scripting;0.05825242718446602;2021
2;Event Scripting;Specialized Tools;0.36;2021
2;Event Scripting;Strongly Typed Systems;0.23809523809523808;2021
2;Event Scripting;Text Parsing DSLs;0.3333333333333333;2021
2;Event Scripting;Typed Scripting;0.2413793103448276;2021
2;Event Scripting;Unix Build Tools;0.17647058823529413;2021
2;Event Scripting;Unix-Like Scripting;0.4230769230769231;2021
2;Event Scripting;Web Markup/Styling;0.0;2021
2;Functional JVM;Batch/High-Level Tools;0.5483870967741935;2021
2;Functional JVM;Concurrency-Oriented;0.4838709677419355;2021
2;Functional JVM;Cross-Platform Build Systems;0.7142857142857143;2021
2;Functional JVM;Data/Document DSLs;0.6571428571428571;2021
2;Functional JVM;Database Scripting;0.5853658536585366;2021
2;Functional JVM;Debugging/Testing Tools;0.5806451612903226;2021
2;Functional JVM;Desktop Automation;0.4838709677419355;2021
2;Functional JVM;Dynamic General Purpose;0.027777777777777776;2021
2;Functional JVM;Dynamic OOP Scripting;0.08163265306122448;2021
2;Functional JVM;Enterprise OOP;0.325;2021
2;Functional JVM;Event Scripting;0.3225806451612903;2021
2;Functional JVM;Functional JVM;1.0;2021
2;Functional JVM;Functional Lisp;0.7419354838709677;2021
2;Functional JVM;Game Scripting;0.5806451612903226;2021
2;Functional JVM;Graphics/Hardware Languages;0.5526315789473685;2021
2;Functional JVM;HTML-Centric Templating;0.06779661016949153;2021
2;Functional JVM;Installer & Scripting Utilities;0.6129032258064516;2021
2;Functional JVM;Interactive Tools;0.3870967741935484;2021
2;Functional JVM;JavaScript-Based Templating;0.171875;2021
2;Functional JVM;Logic Programming;0.4838709677419355;2021
2;Functional JVM;Low-Level C-Based;0.5135135135135135;2021
2;Functional JVM;Low-Level Hardware;0.7435897435897436;2021
2;Functional JVM;Low-Level Languages;0.45161290322580644;2021
2;Functional JVM;Low-Level Utilities;0.8055555555555556;2021
